0.001	0
0.005	0
0.009	0
0.013	0
0.017	0
0.021	0
0.025	0
0.029	0
0.033	0
0.037	0
0.041	0
0.045	0
0.049	0
0.053	0
0.057	0
0.061	0
0.065	0
0.069	0
0.073	0
0.077	0
0.081	0
0.085	0
0.089	0
0.093	0
0.097	0
0.101	0
0.105	0
0.109	0
0.113	0
0.117	0
0.121	0
0.125	0
0.129	0
0.133	0
0.137	0
0.141	0
0.145	0
0.149	0
0.153	0
0.157	0
0.161	0
0.165	0
0.169	0
0.173	0
0.177	0
0.181	0
0.185	0
0.189	0
0.193	0
0.197	0
0.201	0
0.205	0
0.209	0
0.213	0
0.217	0
0.221	0
0.225	0
0.229	0
0.233	0
0.237	0
0.241	0
0.245	0
0.249	0
0.253	0
0.257	0
0.261	0
0.265	0
0.269	0
0.273	0
0.277	0
0.281	0
0.285	0
0.289	0
0.293	0
0.297	0
0.301	0
0.305	0
0.309	0
0.313	0
0.317	0
0.321	0
0.325	0
0.329	0
0.333	0
0.337	0
0.341	0
0.345	0
0.349	0
0.353	0
0.357	0
0.361	0
0.365	0
0.369	0
0.373	0
0.377	0
0.381	0
0.385	0
0.389	0
0.393	0
0.397	0
0.401	0
0.405	0
0.409	0
0.413	0
0.417	0
0.421	0
0.425	0
0.429	0
0.433	0
0.437	0
0.441	0
0.445	0
0.449	0
0.453	0
0.457	0
0.461	0
0.465	0
0.469	0
0.473	0
0.477	0
0.481	0
0.485	0
0.489	0
0.493	0
0.497	0
0.501	0
0.505	0
0.509	0
0.513	0
0.517	0
0.521	0
0.525	0
0.529	0
0.533	0
0.537	0
0.541	0
0.545	0
0.549	0
0.553	0
0.557	0
0.561	0
0.565	0
0.569	0
0.573	0
0.577	0
0.581	0
0.585	0
0.589	0
0.593	0
0.597	0
0.601	0
0.605	0
0.609	0
0.613	0
0.617	0
0.621	0
0.625	0
0.629	0
0.633	0
0.637	0
0.641	0
0.645	0
0.649	0
0.653	0
0.657	0
0.661	0
0.665	0
0.669	0
0.673	0
0.677	0
0.681	0
0.685	0
0.689	0
0.693	0
0.697	0
0.701	0
0.705	0
0.709	0
0.713	0
0.717	0
0.721	0
0.725	0
0.729	0
0.733	0
0.737	0
0.741	0
