0.001	0
0.005	0
0.009	0
0.013	0
0.017	0
0.021	0
0.025	0
0.029	0
0.033	0
0.037	0
0.041	0
0.045	0
0.049	0
0.053	0
0.057	0
0.061	0
0.065	0
0.069	0
0.073	0
0.077	0
0.081	0
0.085	0
0.089	0
0.093	0
0.097	0
0.101	0
0.105	0
0.109	0
0.113	0
0.117	0
0.121	0
0.125	0
0.129	0
0.133	0
0.137	0
0.141	0
0.145	0
0.149	0
0.153	0
0.157	0
0.161	0
0.165	0
0.169	0
0.173	0
0.177	0
0.181	0
0.185	0
0.189	0
0.193	0
0.197	0
0.201	0
0.205	0
0.209	0
0.213	0
0.217	0
0.221	0
0.225	0
0.229	0
0.233	0
0.237	0
0.241	0
0.245	0
0.249	0
0.253	0
0.257	0
0.261	0
0.265	0
0.269	0
0.273	0
0.277	0
0.281	0
0.285	0
0.289	0
0.293	0
0.297	0
0.301	0
0.305	0
0.309	0
0.313	0
0.317	0
0.321	0
0.325	0
0.329	0
0.333	0
0.337	0
0.341	0
0.345	0
0.349	0
0.353	0
0.357	0
0.361	0
0.365	0
0.369	0
0.373	0
0.377	0
0.381	0
0.385	0
0.389	0
0.393	0
0.397	0
0.401	0
0.405	0
0.409	0
0.413	0
0.417	0
0.421	0
0.425	0
0.429	0
0.433	0
0.437	0
0.441	0
0.445	0
0.449	0
0.453	0
0.457	0
0.461	0
0.465	0
0.469	0
0.473	0
0.477	0
0.481	0
0.485	0
0.489	0
0.493	0
0.497	0
0.501	0
0.505	0
0.509	0
0.513	0
0.517	0
0.521	0
0.525	0
0.529	0
0.533	0
0.537	0
0.541	0
0.545	0
0.549	0
0.553	0
0.557	0
0.561	0
0.565	0
0.569	0
0.573	0
0.577	0
0.581	0
0.585	0
0.589	0
0.593	0
0.597	0
0.601	0
0.605	0
0.609	0
0.613	0
0.617	0
0.621	0
0.625	0
0.629	0
0.633	0
0.637	0
0.641	0
0.645	0
0.649	0
0.653	0
0.657	0
0.661	0
0.665	0
0.669	0
0.673	0
0.677	0
0.681	0
0.685	0
0.689	0
0.693	0
0.697	0
0.701	0
0.705	0
0.709	0
0.713	0
0.717	0
0.721	0
0.725	0
0.729	0
0.733	0
0.737	0
0.741	0
0.745	0
0.749	0
0.753	0
0.757	0
0.761	0
0.765	0
0.769	0
0.773	0
0.777	0
0.781	0
0.785	0
0.789	0
0.793	0
0.797	0
0.801	0
0.805	0
0.809	0
0.813	0
0.817	0
0.821	0
0.825	0
0.829	0
0.833	0
0.837	0
0.841	0
0.845	0
0.849	0
0.853	0
0.857	0
0.861	0
0.865	0
0.869	0
0.873	0
0.877	0
0.881	0
0.885	0
0.889	0
0.893	0
0.897	0
0.901	0
0.905	0
0.909	0
0.913	0
0.917	0
0.921	0
0.925	0
0.929	0
0.933	0
0.937	0
0.941	0
0.945	0
0.949	0
0.953	0
0.957	0
0.961	0
0.965	0
0.969	0
0.973	0
0.977	0
0.981	0
0.985	0
0.989	0
0.993	0
0.997	0
1.001	0
1.005	0
1.009	0
1.013	0
1.017	0
1.021	0
1.025	0
1.029	0
1.033	0
1.037	0
1.041	0
1.045	0
1.049	0
1.053	0
1.057	0
1.061	0
1.065	0
1.069	0
1.073	0
1.077	0
1.081	0
1.085	0
1.089	0
1.093	0
1.097	0
1.101	0
1.105	0
1.109	0
1.113	0
1.117	0
1.121	0
1.125	0
1.129	0
1.133	0
1.137	0
1.141	0
1.145	0
1.149	0
1.153	0
1.157	0
1.161	0
1.165	0
1.169	0
1.173	0
1.177	0
1.181	0
1.185	0
1.189	0
1.193	0
1.197	0
1.201	0
1.205	0
1.209	0
1.213	0
1.217	0
1.221	0
1.225	0
1.229	0
1.233	0
1.237	0
1.241	0
1.245	0
1.249	0
1.253	0
1.257	0
1.261	0
1.265	0
1.269	0
1.273	0
1.277	0
1.281	0
1.285	0
1.289	0
1.293	0
1.297	0
1.301	0
1.305	0
1.309	0
1.313	0
1.317	0
1.321	0
1.325	0
1.329	0
1.333	0
1.337	0
1.341	0
1.345	0
1.349	0
1.353	0
1.357	0
1.361	0
1.365	0
1.369	0
1.373	0
1.377	0
1.381	0
1.385	0
1.389	0
1.393	0
1.397	0
1.401	0
1.405	0
1.409	0
1.413	0
1.417	0
1.421	0
1.425	0
1.429	0
1.433	0
1.437	0
1.441	0
1.445	0
1.449	0
1.453	0
1.457	0
1.461	0
1.465	0
1.469	0
1.473	0
1.477	0
1.481	0
1.485	0
1.489	0
1.493	0
1.497	0
1.501	0
